# METADATA:
# 000M7: Ploeren
# 07110: Brest-Guipavas
# 07130: Rennes-St Jacques
# STATIC0021: Hillion
# STATIC0308: Quimper
# Source: www.infoclimat.fr/MeteoFrance
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;ensoleillement;temperature_sol;temps_omm;source;radiations;neige_au_sol;nebulosite;raw_msg;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;complements
string;YYYY-MM-DD hh:mm:ss;°C;hPa;hPa;%;°C;m;km/h;km/h;km/h;deg;°C;°C;mm;mm;mm;mm;mm;hours;°C;https://www.infoclimat.fr/stations-meteo/ww.php;StatIC={oy1110,liveobjects,wlkIPxml,wlkLive,csv,weatherlink,vws,vws2,mnw,weewxPosteriori,wlk2webdlRR,wlkLivePostprocessed,wlk2webdl}|Synop={metno1,ogimet,bufr,inra,arpa-liguria,jma1,swiss-opendata,mcx,meteocentre,andorre,arpa-piemonte};W/m²;cm;octats;raw synop;mm;mm/h;mm/h;W/m²;UV Index;various
STATIC0021;2024-10-21 16:40:00;12.9;1023.6;0.9;96;12.2;;2;;6.4;;;;;;;;;;;;wlkLive;;;;;;0;;19;0;0@@@@474.6
STATIC0021;2024-10-21 16:50:00;12.8;1023.7;1;95;12.1;;4;;9.7;330;;;;;;;;;;;wlkLive;;;;;;0;;16;0;0@@@@474.6
STATIC0021;2024-10-21 17:00:00;12.4;1023.8;1.4;95;11.7;;7.6;;12.9;312;;;0;1.8;12.4;22.6;;;;;wlkLive;;;;;;0;;9;0;0@@@@474.6
STATIC0021;2024-10-21 17:10:00;12.3;1023.9;1.5;95;11.5;;7.5;;12.9;296;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 17:20:00;12.1;1024;1.6;95;11.3;;8.5;;12.9;300;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 17:30:00;12;1024;1.6;95;11.2;;6.9;;11.3;302;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 17:40:00;12.1;1024.1;1.7;95;11.3;;7.3;;12.9;;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 17:50:00;12;1024.5;2.1;95;11.3;;7.2;;11.3;299;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 18:00:00;11.9;1024.6;1.9;95;11.2;;7.6;;11.3;297;11.6;13.4;0;0.2;8.2;21.6;;;;;wlkLivePostprocessed;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 18:10:00;11.8;1024.8;2.1;95;11.1;;4.9;;11.3;308;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 18:20:00;11.7;1024.9;2.2;95;10.9;;5;;8;298;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 18:30:00;11.6;1025;2.3;95;10.9;;3.7;;6.4;297;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 18:40:00;11.4;1025.2;2.5;95;10.6;;2.1;;4.8;263;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 18:50:00;11.3;1025.3;2.6;96;10.6;;1.6;;4.8;253;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 19:00:00;11.2;1025.5;2.2;95;10.5;;1.6;;4.8;292;;;0;;6;18.2;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 19:10:00;11.3;1025.6;2.3;95;10.6;;2.8;;6.4;259;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 19:20:00;11.2;1025.8;2.5;95;10.5;;2.8;;6.4;254;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 19:30:00;11.2;1025.9;2.6;95;10.4;;2.9;;6.4;259;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 19:40:00;11.1;1025.9;2.6;95;10.3;;2.4;;4.8;263;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 19:50:00;10.8;1026;2.7;95;10.1;;2;;4.8;250;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 20:00:00;10.7;1026.4;2.6;95;9.9;;3.8;;9.7;195;;;0;;1.8;16.8;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 20:10:00;10.8;1026.6;2.8;96;10.2;;2.7;;6.4;194;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 20:20:00;10.9;1026.6;2.8;96;10.3;;1.7;;4.8;248;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 20:30:00;10.9;1026.7;2.9;96;10.3;;5;;14.5;246;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 20:40:00;10.8;1026.8;3;96;10.2;;6.4;;14.5;259;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 20:50:00;10.8;1026.8;3;95;10.1;;3.3;;6.4;267;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 21:00:00;10.6;1027.1;2.5;95;9.8;;0.8;;4.8;258;;;0;;0.2;16.4;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 21:10:00;10.6;1027;2.4;96;9.9;;0.8;;4.8;246;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 21:20:00;10.6;1026.9;2.3;95;9.8;;3.1;;8;203;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 21:30:00;10.6;1027.1;2.5;95;9.9;;4.8;;9.7;188;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 21:40:00;10.8;1027.1;2.5;95;10.1;;6.2;;12.9;180;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 21:50:00;10.8;1027.1;2.5;95;10.1;;5.7;;9.7;204;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 22:00:00;10.9;1027.2;1.7;95;10.1;;5.5;;9.7;211;;;0;;;14.6;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 22:10:00;10.2;1027.4;1.9;94;9.3;;4;;8;174;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 22:20:00;9.7;1027.3;1.8;94;8.8;;5.3;;9.7;119;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 22:30:00;9.7;1027.5;2;95;8.9;;6.6;;9.7;135;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 22:40:00;9.9;1027.5;2;95;9.2;;7.2;;12.9;154;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 22:50:00;9.8;1027.5;2;95;8.9;;4.6;;8;167;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 23:00:00;9.7;1027.7;1.3;95;8.9;;4.8;;8;135;;;0;;;12.4;29.2;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 23:10:00;9.8;1027.6;1.2;95;9.1;;5.5;;9.7;159;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 23:20:00;9.6;1027.9;1.5;95;8.8;;5.7;;9.7;162;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 23:30:00;9.8;1028;1.6;95;9.1;;6.4;;9.7;168;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 23:40:00;9.7;1028.1;1.7;95;8.9;;6.2;;9.7;170;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-21 23:50:00;9.5;1028.1;1.7;95;8.8;;6;;9.7;160;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 00:00:00;9.6;1028.2;;95;8.8;;5.6;;9.7;150;;;0;;;8.2;29.2;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 00:10:00;9.7;1028.2;;95;9;;5.5;;9.7;168;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 00:20:00;9.5;1028.4;;95;8.7;;4.2;;8;170;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 00:30:00;9.4;1028.5;;95;8.6;;5.3;;11.3;165;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 00:40:00;9.3;1028.5;;96;8.6;;7;;11.3;151;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 00:50:00;9.3;1028.5;;96;8.7;;6.5;;12.9;156;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 01:00:00;9.4;1028.6;;95;8.7;;4.5;;9.7;176;;;0;;;6;29.2;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 01:10:00;9.2;1028.6;;95;8.4;;4.5;;9.7;163;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 01:20:00;8.9;1028.8;;96;8.3;;4.9;;8;130;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 01:30:00;8.9;1028.8;;96;8.3;;5;;8;136;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 01:40:00;8.9;1028.9;;96;8.3;;6;;11.3;131;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 01:50:00;8.8;1028.7;;96;8.2;;5;;6.4;130;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 02:00:00;8.9;1028.7;;96;8.3;;3.3;;8;141;;;0;;;1.8;27.8;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 02:10:00;9.4;1028.9;;96;8.8;;2.5;;8;212;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 02:20:00;9.6;1028.9;;96;9.1;;2.3;;8;191;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 02:30:00;9.9;1028.8;;96;9.4;;3.9;;8;166;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 02:40:00;10.2;1028.8;;96;9.7;;4.8;;9.7;140;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 02:50:00;10.4;1028.9;;96;9.8;;5.5;;11.3;142;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 03:00:00;10.4;1029;0.8;96;9.8;;0.9;;4.8;158;;;0;;;0.2;27.4;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 03:10:00;10.3;1029.1;0.9;96;9.8;;3.4;;9.7;168;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 03:20:00;10.3;1029.1;0.9;96;9.7;;3.8;;8;173;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 03:30:00;10.2;1029.3;1.1;96;9.6;;5.3;;8;163;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 03:40:00;10.4;1029.4;1.2;97;9.8;;4.8;;9.7;171;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 03:50:00;10.4;1029.4;1.2;96;9.8;;6.4;;9.7;175;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 04:00:00;10.2;1029.4;0.8;96;9.6;;6.1;;9.7;167;;;0;;;;25.6;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 04:10:00;10.3;1029.6;1;96;9.7;;6.5;;11.3;165;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 04:20:00;10.4;1029.7;1.1;96;9.8;;4.5;;8;181;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 04:30:00;10.6;1029.8;1.2;96;10;;4;;8;200;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 04:40:00;10.7;1029.8;1.2;96;10.1;;4.9;;9.7;206;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 04:50:00;10.6;1029.8;1.2;96;10.1;;5.9;;9.7;204;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 05:00:00;10.6;1029.8;1.1;96;10.1;;5.7;;8;228;;;0;;;;22.6;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 05:10:00;10.7;1030;1.3;96;10.2;;5.8;;11.3;234;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 05:20:00;10.7;1029.9;1.2;96;10.2;;6.3;;14.5;245;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 05:30:00;10.6;1029.9;1.2;96;10.1;;4.8;;9.7;217;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 05:40:00;10.7;1029.9;1.2;96;10.1;;6.3;;12.9;212;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 05:50:00;10.4;1029.9;1.2;96;9.8;;7;;12.9;209;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 06:00:00;10.3;1030;1;96;9.7;;6.1;;11.3;217;8.8;11.9;0;;;0;21.6;;;;wlkLivePostprocessed;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 06:10:00;10.2;1030;1;96;9.5;;4.7;;9.7;193;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 06:20:00;10.1;1030.2;1.2;96;9.4;;6.4;;14.5;153;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 06:30:00;10.1;1030.3;1.3;96;9.4;;4.5;;14.5;158;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 06:40:00;10;1030.5;1.5;96;9.3;;5.4;;9.7;183;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.6
STATIC0021;2024-10-22 06:50:00;10;1030.6;1.6;96;9.3;;6;;11.3;212;;;;;;;;;;;wlkLive;;;;;;0;;9;0;0@@@@474.6
STATIC0021;2024-10-22 07:00:00;9.7;1030.9;1.5;95;9;;5.1;;11.3;199;;;0;;;;18.2;;;;wlkLive;;;;;;0;;16;0;0@@@@474.6
STATIC0021;2024-10-22 07:10:00;9.2;1031;1.6;96;8.6;;6.3;;11.3;136;;;;;;;;;;;wlkLive;;;;;;0;;33;0;0@@@@474.6
STATIC0021;2024-10-22 07:20:00;9.4;1031.2;1.8;96;8.8;;6.4;;11.3;138;;;;;;;;;;;wlkLive;;;;;;0;;51;0;0@@@@474.6
STATIC0021;2024-10-22 07:30:00;9.7;1031.3;1.9;96;9.1;;6.3;;11.3;147;;;;;;;;;;;wlkLive;;;;;;0;;67;0;0@@@@474.6
STATIC0021;2024-10-22 07:40:00;9.9;1031.3;1.9;96;9.3;;6.9;;11.3;163;;;;;;;;;;;wlkLive;;;;;;0;;90;0;0@@@@474.6
STATIC0021;2024-10-22 07:50:00;10.1;1031.4;2;96;9.4;;8.3;;14.5;165;;;;;;;;;;;wlkLive;;;;;;0;;114;0;0@@@@474.6
STATIC0021;2024-10-22 08:00:00;10.1;1031.4;1.6;96;9.4;;8.6;;14.5;172;;;0;;;;16.8;;;;wlkLive;;;;;;0;;100;0;0@@@@474.6
STATIC0021;2024-10-22 08:10:00;10.3;1031.6;1.8;96;9.7;;7.8;;12.9;171;;;;;;;;;;;wlkLive;;;;;;0.2;;171;0;0@@@@474.8
STATIC0021;2024-10-22 08:20:00;10.6;1031.5;1.7;96;9.9;;6.6;;11.3;186;;;;;;;;;;;wlkLive;;;;;;0.2;;186;0;0@@@@474.8
STATIC0021;2024-10-22 08:30:00;11;1031.7;1.9;96;10.4;;6.1;;9.7;185;;;;;;;;;;;wlkLive;;;;;;0;;204;0.6;0.6@@@@474.8
STATIC0021;2024-10-22 08:40:00;11.3;1031.8;2;96;10.6;;6.1;;9.7;182;;;;;;;;;;;wlkLive;;;;;;0;;227;0.7;0.7@@@@474.8
STATIC0021;2024-10-22 08:50:00;11.7;1031.9;2.1;95;10.9;;5.9;;9.7;183;;;;;;;;;;;wlkLive;;;;;;0;;244;0.8;0.8@@@@474.8
STATIC0021;2024-10-22 09:00:00;12.2;1031.9;1.9;95;11.4;;6.1;;9.7;178;;;0.2;0.2;0.2;0.2;16.6;;;;wlkLive;;;;;;0;;262;0.9;0.9@@@@474.8
STATIC0021;2024-10-22 09:10:00;12.4;1032;2;95;11.6;;6.4;;11.3;184;;;;;;;;;;;wlkLive;;;;;;0;;281;1;1@@@@474.8
STATIC0021;2024-10-22 09:20:00;12.8;1032.1;2.1;95;12;;7;;11.3;163;;;;;;;;;;;wlkLive;;;;;;0;;302;1.1;1.1@@@@474.8
STATIC0021;2024-10-22 09:30:00;13.2;1032.2;2.2;93;12.1;;6.5;;11.3;185;;;;;;;;;;;wlkLive;;;;;;0;;325;1.3;1.3@@@@474.8
STATIC0021;2024-10-22 09:40:00;13.6;1032.2;2.2;93;12.4;;6.7;;11.3;187;;;;;;;;;;;wlkLive;;;;;;0;;343;1.4;1.4@@@@474.8
STATIC0021;2024-10-22 09:50:00;13.8;1032.2;2.2;91;12.3;;5.2;;9.7;199;;;;;;;;;;;wlkLive;;;;;;0;;366;1.5;1.5@@@@474.8
STATIC0021;2024-10-22 10:00:00;14.2;1032.3;1.4;90;12.6;;5;;9.7;209;;;0;0.2;0.2;0.2;14.8;;;;wlkLive;;;;;;0;;385;1.6;1.6@@@@474.8
STATIC0021;2024-10-22 10:10:00;14.4;1032.3;1.4;89;12.6;;6.8;;12.9;192;;;;;;;;;;;wlkLive;;;;;;0;;403;1.7;1.7@@@@474.8
STATIC0021;2024-10-22 10:20:00;14.6;1032.3;1.4;86;12.3;;5.7;;12.9;210;;;;;;;;;;;wlkLive;;;;;;0;;418;1.8;1.8@@@@474.8
STATIC0021;2024-10-22 10:30:00;14.9;1032.3;1.4;85;12.3;;5.8;;11.3;200;;;;;;;;;;;wlkLive;;;;;;0;;438;2;2@@@@474.8
STATIC0021;2024-10-22 10:40:00;14.8;1032.5;1.6;84;12.2;;6.2;;14.5;214;;;;;;;;;;;wlkLive;;;;;;0;;454;2.1;2.1@@@@474.8
STATIC0021;2024-10-22 10:50:00;14.8;1032.5;1.6;84;12.1;;7.5;;16.1;226;;;;;;;;;;;wlkLive;;;;;;0;;492;2.1;2.1@@@@474.8
STATIC0021;2024-10-22 11:00:00;15.1;1032.4;1;83;12.2;;8.3;;14.5;218;;;0;0.2;0.2;0.2;12.6;;;;wlkLive;;;;;;0;;478;2.1;2.1@@@@474.8
STATIC0021;2024-10-22 11:10:00;15.3;1032.4;1;83;12.4;;7.8;;14.5;212;;;;;;;;;;;wlkLive;;;;;;0;;499;2.3;2.3@@@@474.8
STATIC0021;2024-10-22 11:20:00;15.1;1032.4;1;82;12;;10.2;;17.7;223;;;;;;;;;;;wlkLive;;;;;;0;;504;2.2;2.2@@@@474.8
STATIC0021;2024-10-22 11:30:00;15.3;1032.3;0.9;81;12.1;;10.3;;16.1;227;;;;;;;;;;;wlkLive;;;;;;0;;503;2.4;2.4@@@@474.8
STATIC0021;2024-10-22 11:40:00;15.4;1032.3;0.9;80;11.9;;10.5;;17.7;236;;;;;;;;;;;wlkLive;;;;;;0;;483;2.4;2.4@@@@474.8
STATIC0021;2024-10-22 11:50:00;15.7;1032.2;0.8;78;11.9;;12;;20.9;242;;;;;;;;;;;wlkLive;;;;;;0;;483;2.4;2.4@@@@474.8
STATIC0021;2024-10-22 12:00:00;15.9;1032;0.1;78;12.1;;13.8;;20.9;245;;;0;;0.2;0.2;8.4;;;;wlkLive;;;;;;0;;485;2.4;2.4@@@@474.8
STATIC0021;2024-10-22 12:10:00;16.2;1032;0.1;76;11.9;;10.9;;16.1;244;;;;;;;;;;;wlkLive;;;;;;0;;485;2.5;2.5@@@@474.8
STATIC0021;2024-10-22 12:20:00;16.3;1032;0.1;76;11.9;;11.2;;17.7;255;;;;;;;;;;;wlkLive;;;;;;0;;487;2.5;2.5@@@@474.8
STATIC0021;2024-10-22 12:30:00;16.6;1032;0.1;76;12.3;;9.8;;16.1;258;;;;;;;;;;;wlkLive;;;;;;0;;534;2.5;2.5@@@@474.8
STATIC0021;2024-10-22 12:40:00;16.8;1032;0.1;76;12.4;;9.8;;17.7;261;;;;;;;;;;;wlkLive;;;;;;0;;555;2.4;2.4@@@@474.8
STATIC0021;2024-10-22 12:50:00;16.2;1031.9;;75;11.7;;11.4;;19.3;255;;;;;;;;;;;wlkLive;;;;;;0;;181;1.6;1.6@@@@474.8
STATIC0021;2024-10-22 13:00:00;16.7;1032;-0.3;76;12.4;;7.8;;12.9;280;;;0;;0.2;0.2;6.2;;;;wlkLive;;;;;;0;;206;1.6;1.6@@@@474.8
STATIC0021;2024-10-22 13:10:00;16.3;1032;-0.3;75;11.9;;10.1;;16.1;282;;;;;;;;;;;wlkLive;;;;;;0;;517;2;2@@@@474.8
STATIC0021;2024-10-22 13:20:00;17;1031.9;-0.4;74;12.3;;10.3;;16.1;294;;;;;;;;;;;wlkLive;;;;;;0;;520;2.1;2.1@@@@474.8
STATIC0021;2024-10-22 13:30:00;16.8;1031.8;-0.5;74;12.2;;9.8;;16.1;294;;;;;;;;;;;wlkLive;;;;;;0;;529;2;2@@@@474.8
STATIC0021;2024-10-22 13:40:00;17.3;1031.7;-0.6;74;12.7;;7.5;;17.7;269;;;;;;;;;;;wlkLive;;;;;;0;;229;1.6;1.6@@@@474.8
STATIC0021;2024-10-22 13:50:00;16.8;1031.7;-0.6;72;11.8;;8.7;;17.7;264;;;;;;;;;;;wlkLive;;;;;;0;;441;1.7;1.7@@@@474.8
STATIC0021;2024-10-22 14:00:00;16.6;1031.7;-0.7;72;11.5;;10.5;;17.7;276;;;0;;0.2;0.2;2;;;;wlkLive;;;;;;0;;90;1.1;1.1@@@@474.8
STATIC0021;2024-10-22 14:10:00;16.3;1031.6;-0.8;73;11.5;;10.9;;17.7;286;;;;;;;;;;;wlkLive;;;;;;0;;98;1;1@@@@474.8
STATIC0021;2024-10-22 14:20:00;17.1;1031.5;-0.9;72;11.9;;12.1;;16.1;292;;;;;;;;;;;wlkLive;;;;;;0;;376;1.3;1.3@@@@474.8
STATIC0021;2024-10-22 14:30:00;17.2;1031.6;-0.8;71;12;;10.8;;17.7;290;;;;;;;;;;;wlkLive;;;;;;0;;98;1;1@@@@474.8
STATIC0021;2024-10-22 14:40:00;16.6;1031.6;-0.8;73;11.7;;10.8;;16.1;292;;;;;;;;;;;wlkLive;;;;;;0;;132;0.8;0.8@@@@474.8
STATIC0021;2024-10-22 14:50:00;16.6;1031.6;-0.8;74;11.9;;9.7;;14.5;285;;;;;;;;;;;wlkLive;;;;;;0;;86;0.8;0.8@@@@474.8
STATIC0021;2024-10-22 15:00:00;16.6;1031.6;-0.4;74;12.1;;7.3;;14.5;267;;;0;;;0.2;0.4;;;;wlkLive;;;;;;0;;67;0.7;0.7@@@@474.8
STATIC0021;2024-10-22 15:10:00;16.2;1031.6;-0.4;74;11.6;;7.4;;14.5;262;;;;;;;;;;;wlkLive;;;;;;0;;72;0.7;0.7@@@@474.8
STATIC0021;2024-10-22 15:20:00;16.3;1031.6;-0.4;76;12.1;;8.9;;14.5;256;;;;;;;;;;;wlkLive;;;;;;0;;227;0.7;0.7@@@@474.8
STATIC0021;2024-10-22 15:30:00;16.8;1031.6;-0.4;74;12.2;;6.2;;11.3;273;;;;;;;;;;;wlkLive;;;;;;0;;193;0.6;0.6@@@@474.8
STATIC0021;2024-10-22 15:40:00;16.7;1031.6;-0.4;74;12.1;;6.5;;11.3;276;;;;;;;;;;;wlkLive;;;;;;0;;153;0;0@@@@474.8
STATIC0021;2024-10-22 15:50:00;16.5;1031.7;-0.3;75;12.1;;8;;12.9;274;;;;;;;;;;;wlkLive;;;;;;0;;127;0;0@@@@474.8
STATIC0021;2024-10-22 16:00:00;16.6;1031.7;-0.3;75;12.2;;5;;9.7;270;;;0;;;0.2;0.2;;;;wlkLive;;;;;;0;;125;0;0@@@@474.8
STATIC0021;2024-10-22 16:10:00;16.8;1031.7;-0.3;75;12.3;;3.8;;6.4;269;;;;;;;;;;;wlkLive;;;;;;0;;88;0;0@@@@474.8
STATIC0021;2024-10-22 16:20:00;16.9;1031.9;-0.1;74;12.2;;2.8;;4.8;268;;;;;;;;;;;wlkLive;;;;;;0;;54;0;0@@@@474.8
STATIC0021;2024-10-22 16:30:00;16.7;1031.9;-0.1;74;12.1;;2.8;;4.8;;;;;;;;;;;;wlkLive;;;;;;0;;37;0;0@@@@474.8
STATIC0021;2024-10-22 16:40:00;16.4;1031.9;-0.1;75;11.9;;5.1;;11.3;208;;;;;;;;;;;wlkLive;;;;;;0;;23;0;0@@@@474.8
STATIC0021;2024-10-22 16:50:00;16.1;1032.1;0.1;76;11.8;;4.6;;9.7;204;;;;;;;;;;;wlkLive;;;;;;0;;14;0;0@@@@474.8
STATIC0021;2024-10-22 17:00:00;15.6;1032.2;0.5;76;11.4;;4.5;;8;191;;;0;;;0.2;0.2;;;;wlkLive;;;;;;0;;9;0;0@@@@474.8
STATIC0021;2024-10-22 17:10:00;15.3;1032.2;0.5;77;11.2;;3.1;;6.4;186;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.8
STATIC0021;2024-10-22 17:20:00;15.1;1032.4;0.7;78;11.2;;2.3;;4.8;203;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@474.8
