dh_utc,temperature_moyenne,pression_moyenne,humidite_moyenne,visibilité_moyenne,vent_moyen,vent_rafales_moyen,vent_rafales_max,vent_direction_moyenne,pluie_moyenne,pluie_intesite,uv,uv_index
2024-10-19 00:00:00,15.666666666666666,1011.8666666666667,95.0,16000.0,16.666666666666668,25.2,25.2,192.33333333333334,0.26666666666666666,0.6,0.0,0.0
2024-10-19 00:10:00,15.8,1011.2,94.0,,15.4,,,176.0,,0.0,0.0,0.0
2024-10-19 00:15:00,16.4,1010.7,94.0,,14.9,,,214.0,,0.8,,
2024-10-19 00:20:00,15.9,1011.3,94.0,,16.3,,,175.0,,0.0,0.0,0.0
2024-10-19 00:30:00,16.1,1010.85,93.0,,17.4,,,202.5,,1.9000000000000001,0.0,0.0
2024-10-19 00:40:00,15.9,1010.9,94.0,,16.4,,,168.0,,1.0,0.0,0.0
2024-10-19 00:45:00,15.9,1010.6,92.0,,17.3,,,233.0,,4.4,,
2024-10-19 00:50:00,15.9,1010.9,94.0,,16.5,,,162.0,,0.0,0.0,0.0
2024-10-19 01:00:00,15.3,1011.1,94.0,7500.0,18.025,41.4,54.0,209.0,1.2,1.4,0.0,0.0
2024-10-19 01:10:00,16.1,1010.6,94.0,,15.1,,,169.0,,0.2,0.0,0.0
2024-10-19 01:15:00,15.5,1010.3,94.0,,9.4,,,235.0,,8.6,,
2024-10-19 01:20:00,16.1,1010.5,94.0,,14.8,,,168.0,,0.2,0.0,0.0
2024-10-19 01:30:00,15.75,1010.3499999999999,94.0,,13.05,,,198.5,,1.1,0.0,0.0
2024-10-19 01:40:00,16.2,1010.3,94.0,,16.0,,,168.0,,0.0,0.0,0.0
2024-10-19 01:45:00,15.3,1010.3,95.0,,8.1,,,227.0,,0.0,,
2024-10-19 01:50:00,16.2,1010.1,94.0,,15.2,,,169.0,,0.0,0.0,0.0
2024-10-19 02:00:00,15.049999999999999,1010.8,95.25,10500.0,13.025,28.799999999999997,32.4,217.25,0.95,0.1,0.0,0.0
2024-10-19 02:10:00,16.3,1010.1,94.0,,16.1,,,179.0,,0.0,0.0,0.0
2024-10-19 02:15:00,15.4,1010.1,94.0,,8.6,,,239.0,,0.0,,
2024-10-19 02:20:00,16.3,1010.1,93.0,,13.6,,,182.0,,0.2,0.0,0.0
2024-10-19 02:30:00,15.75,1010.1500000000001,94.0,,9.6,,,218.0,,3.6,0.0,0.0
2024-10-19 02:40:00,16.2,1010.0,94.0,,12.0,,,187.0,,1.6,0.0,0.0
2024-10-19 02:45:00,14.8,1010.1,94.0,,3.9,,,274.0,,0.0,,
2024-10-19 02:50:00,16.2,1009.9,94.0,,11.6,,,187.0,,1.2,0.0,0.0
2024-10-19 03:00:00,14.850000000000001,1010.7,95.0,31000.0,11.2,25.200000000000003,28.8,225.25,0.6499999999999999,0.8,0.0,0.0
2024-10-19 03:10:00,16.0,1010.0,94.0,,9.4,,,208.0,,1.2,0.0,0.0
2024-10-19 03:15:00,13.7,1010.6,93.0,,6.7,,,302.0,,0.0,,
2024-10-19 03:20:00,15.9,1010.1,94.0,,14.2,,,226.0,,1.4,0.0,0.0
2024-10-19 03:30:00,14.600000000000001,1010.35,94.0,,10.1,,,278.5,,0.6,0.0,0.0
2024-10-19 03:40:00,15.8,1010.1,94.0,,15.1,,,244.0,,0.2,0.0,0.0
2024-10-19 03:45:00,13.2,1010.6,94.0,,4.9,,,319.0,,0.0,,
2024-10-19 03:50:00,15.6,1010.1,94.0,,14.6,,,243.0,,1.6,0.0,0.0
2024-10-19 04:00:00,14.225,1010.775,94.75,12500.0,10.9,21.6,32.4,242.0,0.4,0.0,0.0,0.0
2024-10-19 04:10:00,15.4,1010.1,93.0,,15.2,,,253.0,,0.0,0.0,0.0
2024-10-19 04:15:00,13.2,1010.9,94.0,,1.4,,,266.0,,0.0,,
2024-10-19 04:20:00,15.4,1010.2,93.0,,14.4,,,259.0,,0.0,0.0,0.0
2024-10-19 04:30:00,13.95,1010.8,93.0,,8.6,,,290.0,,0.0,0.0,0.0
2024-10-19 04:40:00,13.9,1010.6,93.0,,20.0,,,298.0,,0.0,0.0,0.0
2024-10-19 04:45:00,13.2,1011.2,94.0,,1.9,,,287.0,,0.0,,
2024-10-19 04:50:00,13.9,1010.7,93.0,,13.7,,,294.0,,0.2,0.0,0.0
2024-10-19 05:00:00,13.975,1011.275,95.25,10000.0,10.45,25.200000000000003,39.6,258.0,0.3,0.0,0.0,0.0
2024-10-19 05:10:00,13.7,1010.9,94.0,,12.1,,,294.0,,0.0,0.0,0.0
2024-10-19 05:15:00,12.9,1011.7,95.0,,2.4,,,276.0,,0.0,,
2024-10-19 05:20:00,13.7,1011.0,94.0,,10.7,,,292.0,,0.0,0.0,0.0
2024-10-19 05:30:00,13.35,1011.55,94.5,,6.2,,,280.0,,0.0,0.0,0.0
2024-10-19 05:40:00,13.7,1011.2,94.0,,10.5,,,298.0,,0.0,0.0,0.0
2024-10-19 05:45:00,12.9,1012.1,95.0,,1.2,,,265.0,,0.0,,
2024-10-19 05:50:00,13.7,1011.4,94.0,,10.9,,,295.0,,0.0,0.0,0.0
2024-10-19 06:00:00,13.425,1012.075,95.25,9800.0,7.925,25.2,36.0,270.25,0.0,0.0,0.0,0.0
2024-10-19 06:10:00,13.6,1011.9,94.0,,12.7,,,288.0,,0.0,0.0,0.0
2024-10-19 06:15:00,12.9,1012.7,95.0,,1.3,,,271.0,,0.0,,
2024-10-19 06:20:00,13.4,1012.0,94.0,,9.5,,,299.0,,0.0,0.0,0.0
2024-10-19 06:30:00,13.100000000000001,1012.5,94.0,,4.75,,,282.0,,0.1,0.0,0.0
2024-10-19 06:40:00,13.3,1012.4,93.0,,10.9,,,304.0,,0.0,0.0,0.0
2024-10-19 06:45:00,12.8,1012.7,95.0,,1.1,,,277.0,,0.0,,
2024-10-19 06:50:00,13.4,1012.7,93.0,,12.7,,,301.0,,0.0,0.0,0.0
2024-10-19 07:00:00,13.225,1012.725,95.5,3200.0,5.625,19.8,25.2,269.75,0.39999999999999997,0.0,9.0,0.0
2024-10-19 07:10:00,13.2,1012.9,93.0,,9.8,,,289.0,,0.0,12.0,0.0
2024-10-19 07:15:00,12.8,1012.9,94.0,,0.9,,,274.0,,0.0,,
2024-10-19 07:20:00,13.2,1013.0,93.0,,8.9,,,284.0,,0.0,67.0,0.0
2024-10-19 07:30:00,13.25,1013.15,94.0,,4.95,,,279.0,,0.0,72.0,0.0
2024-10-19 07:40:00,13.2,1013.1,93.0,,10.3,,,277.0,,0.0,86.0,0.0
2024-10-19 07:45:00,13.7,1013.6,94.0,,0.8,,,300.0,,0.0,,
2024-10-19 07:50:00,13.2,1013.3,93.0,,10.3,,,279.0,,0.0,109.0,0.0
2024-10-19 08:00:00,13.575000000000001,1013.625,95.25,3850.0,8.025,18.0,25.2,266.25,1.925,0.0,135.0,0.0
2024-10-19 08:10:00,13.4,1013.5,93.0,,13.3,,,283.0,,0.0,162.0,0.0
2024-10-19 08:15:00,14.4,1014.2,93.0,,2.8,,,275.0,,0.0,,
2024-10-19 08:20:00,13.6,1013.6,93.0,,14.6,,,289.0,,0.0,186.0,0.6
2024-10-19 08:30:00,14.2,1013.9000000000001,92.5,,7.5,,,277.0,,0.0,207.0,0.7
2024-10-19 08:40:00,13.8,1013.9,92.0,,15.2,,,290.0,,0.0,230.0,0.8
2024-10-19 08:45:00,14.7,1014.2,91.0,,3.6,,,291.0,,0.0,,
2024-10-19 08:50:00,14.1,1014.0,92.0,,18.4,,,296.0,,0.0,253.0,0.9
2024-10-19 09:00:00,14.375,1014.15,90.75,21500.0,12.325000000000001,25.2,32.4,296.25,0.55,0.0,278.0,1.1
2024-10-19 09:10:00,14.2,1014.2,90.0,,16.3,,,296.0,,0.0,301.0,1.2
2024-10-19 09:15:00,15.1,1014.6,89.0,,4.5,,,301.0,,0.0,,
2024-10-19 09:20:00,14.4,1014.3,89.0,,15.6,,,298.0,,0.0,327.0,1.3
2024-10-19 09:30:00,14.8,1014.65,88.0,,10.850000000000001,,,307.0,,0.0,281.0,1.5
2024-10-19 09:40:00,14.6,1014.7,87.0,,17.0,,,305.0,,0.0,457.0,1.4
2024-10-19 09:45:00,15.5,1015.0,83.0,,6.2,,,305.0,,0.0,,
2024-10-19 09:50:00,14.7,1014.8,86.0,,14.8,,,305.0,,0.0,227.0,1.3
2024-10-19 10:00:00,15.25,1014.9,83.75,25000.0,12.175,23.4,25.2,302.0,0.0,0.0,183.0,1.8
2024-10-19 10:10:00,14.9,1015.1,85.0,,16.1,,,311.0,,0.0,422.0,1.3
2024-10-19 10:15:00,15.8,1015.6,78.0,,6.3,,,308.0,,0.0,,
2024-10-19 10:20:00,15.3,1015.1,83.0,,14.6,,,312.0,,0.0,492.0,2.0
2024-10-19 10:30:00,15.75,1015.45,80.0,,9.95,,,308.5,,0.0,592.0,2.1
2024-10-19 10:40:00,15.6,1015.2,82.0,,11.4,,,319.0,,0.0,543.0,2.1
2024-10-19 10:45:00,16.2,1015.3,77.0,,5.6,,,308.0,,0.0,,
2024-10-19 10:50:00,15.9,1015.2,81.0,,14.4,,,305.0,,0.0,608.0,2.3
2024-10-19 11:00:00,16.15,1015.3,77.5,17500.0,11.5,27.0,32.4,296.0,0.0,0.0,153.0,1.3
2024-10-19 11:10:00,15.4,1015.2,81.0,,7.3,,,338.0,,0.0,582.0,2.5
2024-10-19 11:15:00,16.6,1015.8,72.0,,6.3,,,294.0,,0.0,,
2024-10-19 11:20:00,15.9,1015.2,78.0,,8.3,,,338.0,,0.0,142.0,1.5
2024-10-19 11:30:00,16.200000000000003,1015.45,74.5,,6.699999999999999,,,298.5,,0.0,548.0,2.5
2024-10-19 11:40:00,16.3,1015.1,79.0,,7.7,,,356.0,,0.0,606.0,1.7
2024-10-19 11:45:00,16.6,1015.6,68.0,,7.0,,,284.0,,0.0,,
2024-10-19 11:50:00,15.9,1015.4,78.0,,6.6,,,360.0,,0.0,510.0,2.5
2024-10-19 12:00:00,16.825,1015.35,70.75,21000.0,11.325,27.0,28.8,284.25,0.0,0.0,628.0,2.8
2024-10-19 12:10:00,16.5,1015.5,77.0,,6.0,,,359.0,,0.0,649.0,2.9
2024-10-19 12:15:00,16.8,1015.4,65.0,,7.1,,,290.0,,0.0,,
2024-10-19 12:20:00,16.6,1015.3,78.0,,6.9,,,353.0,,0.0,585.0,2.8
2024-10-19 12:30:00,16.9,1015.25,72.5,,5.35,,,142.0,,0.0,671.0,2.9
2024-10-19 12:40:00,16.6,1015.3,78.0,,6.2,,,4.0,,0.0,192.0,2.1
2024-10-19 12:45:00,16.6,1015.3,68.0,,5.4,,,273.0,,0.0,,
2024-10-19 12:50:00,16.5,1015.4,77.0,,5.7,,,21.0,,0.0,302.0,2.4
2024-10-19 13:00:00,17.025,1015.35,70.0,22500.0,9.075000000000001,28.799999999999997,32.4,201.5,0.0,0.0,517.0,2.5
2024-10-19 13:10:00,16.4,1015.6,79.0,,4.5,,,18.0,,0.0,459.0,2.4
2024-10-19 13:15:00,16.3,1015.6,72.0,,6.4,,,252.0,,0.0,,
2024-10-19 13:20:00,16.6,1015.5,79.0,,4.3,,,17.0,,0.0,480.0,2.3
2024-10-19 13:30:00,16.700000000000003,1015.6500000000001,76.0,,4.8,,,150.0,,0.0,454.0,1.7
2024-10-19 13:40:00,15.9,1015.7,79.0,,6.0,,,24.0,,0.0,81.0,1.3
2024-10-19 13:45:00,17.9,1015.8,69.0,,6.9,,,258.0,,0.0,,
2024-10-19 13:50:00,16.3,1015.8,80.0,,3.1,,,37.0,,0.0,74.0,1.3
2024-10-19 14:00:00,16.85,1015.775,70.0,23000.0,11.25,25.2,25.2,201.75,0.0,0.0,408.0,1.8
2024-10-19 14:10:00,17.1,1015.9,77.0,,5.0,,,39.0,,0.0,392.0,1.7
2024-10-19 14:15:00,17.3,1016.0,68.0,,6.7,,,240.0,,0.0,,
2024-10-19 14:20:00,16.7,1016.1,76.0,,5.0,,,17.0,,0.0,374.0,1.6
2024-10-19 14:30:00,16.700000000000003,1016.0,72.5,,5.699999999999999,,,142.5,,0.0,130.0,1.3
2024-10-19 14:40:00,16.1,1016.2,78.0,,5.0,,,29.0,,0.0,62.0,0.9
2024-10-19 14:45:00,16.7,1015.9,70.0,,8.0,,,245.0,,0.0,,
2024-10-19 14:50:00,15.8,1016.0,80.0,,3.8,,,42.0,,0.0,72.0,0.8
2024-10-19 15:00:00,16.625,1015.9000000000001,69.0,25000.0,9.025,21.6,21.6,198.75,0.0,0.0,72.0,0.7
2024-10-19 15:10:00,15.6,1016.0,81.0,,4.9,,,57.0,,0.0,84.0,0.7
2024-10-19 15:15:00,16.3,1015.6,73.0,,6.7,,,231.0,,0.0,,
2024-10-19 15:20:00,15.6,1016.0,82.0,,5.1,,,63.0,,0.0,67.0,0.6
2024-10-19 15:30:00,15.95,1015.7,78.5,,5.1,,,154.5,,0.0,156.0,0.6
2024-10-19 15:40:00,15.8,1015.8,82.0,,5.2,,,57.0,,0.0,130.0,0.0
2024-10-19 15:45:00,15.9,1015.5,73.0,,5.6,,,242.0,,0.0,,
2024-10-19 15:50:00,15.6,1015.8,82.0,,4.5,,,58.0,,0.0,83.0,0.0
2024-10-19 16:00:00,15.55,1015.825,74.0,25000.0,8.025,19.8,21.6,187.0,0.0,0.0,65.0,0.0
2024-10-19 16:10:00,15.2,1015.8,82.0,,3.7,,,60.0,,0.0,56.0,0.0
2024-10-19 16:15:00,15.3,1015.9,79.0,,5.1,,,242.0,,0.0,,
2024-10-19 16:20:00,15.1,1015.9,83.0,,4.2,,,58.0,,0.0,51.0,0.0
2024-10-19 16:30:00,15.05,1016.0,82.0,,4.9,,,150.5,,0.0,39.0,0.0
2024-10-19 16:40:00,14.7,1015.8,83.0,,4.6,,,67.0,,0.0,42.0,0.0
2024-10-19 16:45:00,14.9,1016.0,82.0,,4.6,,,234.0,,0.0,,
2024-10-19 16:50:00,14.6,1016.0,84.0,,3.5,,,67.0,,0.0,33.0,0.0
2024-10-19 17:00:00,14.5,1016.1,80.75,22000.0,5.4,12.6,18.0,157.75,0.0,0.0,12.0,0.0
2024-10-19 17:10:00,14.4,1016.3,85.0,,3.1,,,47.0,,0.0,7.0,0.0
2024-10-19 17:15:00,14.4,1016.1,84.0,,3.4,,,235.0,,0.0,,
2024-10-19 17:20:00,14.1,1016.4,85.0,,3.7,,,70.0,,0.0,0.0,0.0
2024-10-19 17:30:00,14.05,1016.3,85.5,,2.85,,,140.5,,0.0,0.0,0.0
2024-10-19 17:40:00,13.8,1016.5,87.0,,3.6,,,87.0,,0.0,0.0,0.0
2024-10-19 17:45:00,13.8,1016.2,87.0,,2.3,,,170.0,,0.0,,
2024-10-19 17:50:00,13.6,1016.6,87.0,,3.6,,,88.0,,0.0,0.0,0.0
2024-10-19 18:00:00,13.05,1016.325,87.0,20000.0,7.15,12.6,18.0,159.5,0.0,0.0,0.0,0.0
2024-10-19 18:10:00,13.3,1016.6,89.0,,4.0,,,88.0,,0.0,0.0,0.0
2024-10-19 18:15:00,13.3,1016.0,89.0,,2.5,,,167.0,,0.0,,
2024-10-19 18:20:00,13.4,1016.7,89.0,,3.2,,,88.0,,0.0,0.0,0.0
2024-10-19 18:30:00,13.15,1016.15,90.0,,3.7,,,139.5,,0.0,0.0,0.0
2024-10-19 18:40:00,13.1,1016.4,90.0,,4.6,,,121.0,,0.0,0.0,0.0
2024-10-19 18:45:00,12.9,1015.8,91.0,,3.1,,,185.0,,0.0,,
2024-10-19 18:50:00,12.8,1016.3,90.0,,5.0,,,125.0,,0.0,0.0,0.0
2024-10-19 19:00:00,12.5,1016.275,90.5,18500.0,7.625,16.200000000000003,21.6,160.0,0.0,0.0,0.0,0.0
2024-10-19 19:10:00,13.1,1016.5,90.0,,8.2,,,124.0,,0.0,0.0,0.0
2024-10-19 19:15:00,12.6,1015.9,92.0,,1.6,,,137.0,,0.0,,
2024-10-19 19:20:00,12.9,1016.6,90.0,,5.5,,,182.0,,0.0,0.0,0.0
2024-10-19 19:30:00,12.55,1016.45,92.0,,3.95,,,183.0,,0.0,0.0,0.0
2024-10-19 19:40:00,12.4,1016.8,91.0,,8.5,,,144.0,,0.0,0.0,0.0
2024-10-19 19:45:00,12.5,1016.1,93.0,,2.6,,,191.0,,0.0,,
2024-10-19 19:50:00,12.3,1017.0,91.0,,8.1,,,156.0,,0.0,0.0,0.0
2024-10-19 20:00:00,12.275,1016.475,92.0,16500.0,7.775,18.0,25.2,168.5,0.0,0.0,0.0,0.0
2024-10-19 20:10:00,12.4,1016.9,91.0,,6.7,,,172.0,,0.0,0.0,0.0
2024-10-19 20:15:00,12.4,1016.2,94.0,,2.4,,,167.0,,0.0,,
2024-10-19 20:20:00,12.1,1016.8,91.0,,6.7,,,159.0,,0.0,0.0,0.0
2024-10-19 20:30:00,12.2,1016.4000000000001,92.5,,4.7,,,166.5,,0.0,0.0,0.0
2024-10-19 20:40:00,12.0,1016.8,92.0,,8.0,,,140.0,,0.0,0.0,0.0
2024-10-19 20:45:00,12.5,1016.0,94.0,,2.9,,,171.0,,0.0,,
2024-10-19 20:50:00,12.1,1016.7,92.0,,8.0,,,145.0,,0.0,0.0,0.0
2024-10-19 21:00:00,12.15,1016.3000000000001,93.25,13500.0,10.175,19.8,28.8,159.25,0.0,0.0,0.0,0.0
2024-10-19 21:10:00,12.2,1016.6,92.0,,10.5,,,156.0,,0.0,0.0,0.0
2024-10-19 21:15:00,12.8,1015.9,94.0,,3.2,,,170.0,,0.0,,
2024-10-19 21:20:00,12.3,1016.8,92.0,,11.7,,,161.0,,0.0,0.0,0.0
2024-10-19 21:30:00,12.6,1016.2,93.0,,7.85,,,175.5,,0.0,0.0,0.0
2024-10-19 21:40:00,12.2,1016.7,92.0,,11.1,,,162.0,,0.0,0.0,0.0
2024-10-19 21:45:00,13.3,1016.1,93.0,,6.2,,,187.0,,0.0,,
2024-10-19 21:50:00,12.3,1016.6,92.0,,11.0,,,164.0,,0.0,0.0,0.0
2024-10-19 22:00:00,12.65,1016.325,92.75,13000.0,10.525,19.8,28.8,162.75,0.0,0.0,0.0,0.0
2024-10-19 22:10:00,12.5,1017.1,92.0,,10.2,,,164.0,,0.0,0.0,0.0
2024-10-19 22:15:00,13.9,1015.7,90.0,,8.3,,,172.0,,0.0,,
2024-10-19 22:20:00,12.4,1016.7,92.0,,9.4,,,158.0,,0.0,0.0,0.0
2024-10-19 22:30:00,13.350000000000001,1016.1,91.5,,8.25,,,157.0,,0.0,0.0,0.0
2024-10-19 22:40:00,12.6,1016.6,93.0,,11.7,,,158.0,,0.0,0.0,0.0
2024-10-19 22:45:00,14.5,1015.0,90.0,,11.5,,,160.0,,0.0,,
2024-10-19 22:50:00,12.7,1016.8,92.0,,13.1,,,165.0,,0.0,0.0,0.0
2024-10-19 23:00:00,13.1,1015.975,93.0,12500.0,12.600000000000001,23.4,36.0,168.5,0.0,0.0,0.0,0.0
2024-10-19 23:10:00,12.7,1016.5,92.0,,13.1,,,163.0,,0.0,0.0,0.0
2024-10-19 23:15:00,14.9,1014.9,90.0,,11.9,,,167.0,,0.0,,
2024-10-19 23:20:00,12.6,1016.1,92.0,,14.4,,,152.0,,0.0,0.0,0.0
2024-10-19 23:30:00,13.75,1015.3499999999999,91.5,,13.05,,,159.0,,0.0,0.0,0.0
2024-10-19 23:40:00,12.4,1015.7,93.0,,13.9,,,142.0,,0.0,0.0,0.0
2024-10-19 23:45:00,15.2,1014.8,90.0,,14.0,,,170.0,,0.0,,
2024-10-19 23:50:00,12.7,1015.9,93.0,,14.2,,,148.0,,0.0,0.0,0.0
2024-10-20 00:00:00,13.475,1015.225,93.75,13000.0,15.1,32.400000000000006,43.2,160.0,0.0,0.0,0.0,0.0
2024-10-20 00:10:00,12.8,1015.9,93.0,,12.3,,,160.0,,0.0,0.0,0.0
2024-10-20 00:15:00,15.2,1014.3,91.0,,11.3,,,164.0,,0.0,,
2024-10-20 00:20:00,12.9,1015.9,93.0,,12.1,,,156.0,,0.0,0.0,0.0
2024-10-20 00:30:00,14.05,1014.9000000000001,92.5,,12.850000000000001,,,157.5,,0.0,0.0,0.0
2024-10-20 00:40:00,13.1,1015.6,93.0,,12.8,,,157.0,,0.0,0.0,0.0
2024-10-20 00:45:00,15.1,1014.1,93.0,,11.7,,,161.0,,0.0,,
2024-10-20 00:50:00,13.3,1015.4,93.0,,14.8,,,159.0,,0.0,0.0,0.0
2024-10-20 01:00:00,13.825,1014.55,93.5,16500.0,18.0,30.6,43.2,160.75,0.05,0.0,0.0,0.0
2024-10-20 01:10:00,13.6,1015.2,93.0,,18.3,,,148.0,,0.0,0.0,0.0
2024-10-20 01:15:00,15.2,1013.6,93.0,,14.7,,,175.0,,0.0,,
2024-10-20 01:20:00,13.8,1015.3,93.0,,17.7,,,156.0,,0.0,0.0,0.0
2024-10-20 01:30:00,14.55,1014.35,92.5,,16.25,,,162.0,,0.0,0.0,0.0
2024-10-20 01:40:00,13.8,1014.9,93.0,,17.1,,,153.0,,0.0,0.0,0.0
2024-10-20 01:45:00,15.4,1013.5,92.0,,16.2,,,165.0,,0.0,,
2024-10-20 01:50:00,13.8,1014.6,93.0,,18.2,,,151.0,,0.0,0.0,0.0
2024-10-20 02:00:00,14.15,1013.9,93.5,17500.0,21.549999999999997,39.6,57.6,163.0,0.05,0.1,0.0,0.0
2024-10-20 02:10:00,13.9,1014.4,93.0,,19.5,,,155.0,,0.0,0.0,0.0
2024-10-20 02:15:00,15.4,1013.2,93.0,,16.5,,,172.0,,0.8,,
2024-10-20 02:20:00,13.9,1014.0,93.0,,20.5,,,155.0,,0.2,0.0,0.0
2024-10-20 02:30:00,14.65,1013.0,93.5,,18.1,,,160.0,,0.7,0.0,0.0
2024-10-20 02:40:00,14.1,1013.7,94.0,,22.2,,,157.0,,0.0,0.0,0.0
2024-10-20 02:45:00,15.4,1012.3,94.0,,17.0,,,160.0,,2.2,,
2024-10-20 02:50:00,14.2,1013.5,93.0,,19.8,,,162.0,,0.0,0.0,0.0
2024-10-20 03:00:00,14.45,1013.0,93.5,14000.0,23.9,41.4,57.6,169.75,0.45,0.6,0.0,0.0
2024-10-20 03:10:00,14.6,1013.2,92.0,,22.6,,,161.0,,0.0,0.0,0.0
2024-10-20 03:15:00,15.2,1011.9,94.0,,15.8,,,170.0,,1.6,,
2024-10-20 03:20:00,14.7,1013.3,92.0,,22.6,,,164.0,,0.0,0.0,0.0
2024-10-20 03:30:00,15.0,1012.45,93.5,,20.25,,,163.5,,4.4,0.0,0.0
2024-10-20 03:40:00,14.7,1012.7,92.0,,22.2,,,157.0,,0.0,0.0,0.0
2024-10-20 03:45:00,15.4,1011.5,96.0,,17.8,,,162.0,,1.8,,
2024-10-20 03:50:00,14.9,1012.5,92.0,,22.7,,,163.0,,0.0,0.0,0.0
2024-10-20 04:00:00,14.85,1012.225,95.0,8300.0,23.175,46.8,54.0,166.0,1.95,1.3,0.0,0.0
2024-10-20 04:10:00,15.2,1012.5,91.0,,24.6,,,167.0,,0.0,0.0,0.0
2024-10-20 04:15:00,15.8,1011.0,96.0,,18.4,,,163.0,,2.4,,
2024-10-20 04:20:00,15.3,1012.6,91.0,,25.1,,,171.0,,0.0,0.0,0.0
2024-10-20 04:30:00,15.7,1011.85,93.0,,20.6,,,177.5,,0.8,0.0,0.0
2024-10-20 04:40:00,15.6,1012.6,89.0,,28.8,,,179.0,,0.0,0.0,0.0
2024-10-20 04:45:00,16.1,1010.7,96.0,,16.7,,,179.0,,1.6,,
2024-10-20 04:50:00,15.5,1011.9,90.0,,26.4,,,173.0,,0.0,0.0,0.0
2024-10-20 05:00:00,15.625,1011.65,94.75,9750.0,26.55,55.8,75.6,181.5,1.725,0.6,0.0,0.0
2024-10-20 05:10:00,15.4,1011.4,90.0,,27.6,,,167.0,,0.0,0.0,0.0
2024-10-20 05:15:00,16.6,1011.0,97.0,,16.3,,,200.0,,1.2,,
2024-10-20 05:20:00,15.6,1011.4,90.0,,26.8,,,164.0,,0.0,0.0,0.0
2024-10-20 05:30:00,16.2,1011.15,93.5,,21.4,,,188.5,,0.4,0.0,0.0
2024-10-20 05:40:00,15.8,1011.4,90.0,,25.1,,,170.0,,0.0,0.0,0.0
2024-10-20 05:45:00,17.0,1010.8,96.0,,18.6,,,210.0,,0.0,,
2024-10-20 05:50:00,15.8,1011.3,91.0,,22.2,,,166.0,,0.0,0.0,0.0
2024-10-20 06:00:00,16.225,1011.375,94.5,8900.0,27.775,59.4,75.6,187.25,1.0999999999999999,0.0,0.0,0.0
2024-10-20 06:10:00,16.0,1011.1,91.0,,24.1,,,165.0,,0.0,0.0,0.0
2024-10-20 06:15:00,17.3,1010.6,96.0,,20.4,,,206.0,,0.0,,
2024-10-20 06:20:00,15.9,1011.0,92.0,,23.6,,,167.0,,0.0,0.0,0.0
2024-10-20 06:30:00,16.700000000000003,1010.9,93.5,,24.25,,,189.5,,0.0,0.0,0.0
2024-10-20 06:40:00,16.2,1011.2,93.0,,24.7,,,171.0,,0.0,0.0,0.0
2024-10-20 06:45:00,17.4,1010.9,95.0,,19.6,,,210.0,,0.0,,
2024-10-20 06:50:00,16.3,1011.3,93.0,,26.6,,,176.0,,0.0,0.0,0.0
2024-10-20 07:00:00,16.45,1011.425,95.25,4950.0,29.15,63.0,79.2,193.0,0.35,0.1,11.0,0.0
2024-10-20 07:10:00,16.8,1011.4,93.0,,26.8,,,177.0,,0.0,12.0,0.0
2024-10-20 07:15:00,17.4,1011.2,94.0,,17.1,,,215.0,,0.0,,
2024-10-20 07:20:00,17.0,1011.4,93.0,,25.2,,,177.0,,0.0,25.0,0.0
2024-10-20 07:30:00,17.25,1011.3,94.0,,22.35,,,195.5,,0.0,21.0,0.0
2024-10-20 07:40:00,17.3,1011.5,93.0,,24.6,,,182.0,,0.0,26.0,0.0
2024-10-20 07:45:00,17.5,1011.4,93.0,,20.1,,,220.0,,0.0,,
2024-10-20 07:50:00,17.6,1011.6,93.0,,26.3,,,182.0,,0.0,33.0,0.0
2024-10-20 08:00:00,16.925,1011.9000000000001,95.5,4300.0,28.875,61.199999999999996,75.6,201.0,0.8999999999999999,1.2,54.0,0.0
2024-10-20 08:10:00,17.8,1011.7,93.0,,25.2,,,183.0,,0.0,42.0,0.0
2024-10-20 08:15:00,17.2,1011.6,95.0,,21.7,,,217.0,,2.2,,
2024-10-20 08:20:00,17.9,1011.6,93.0,,24.3,,,183.0,,0.0,49.0,0.0
2024-10-20 08:30:00,17.549999999999997,1011.6,93.5,,20.5,,,208.5,,2.4,49.0,0.0
2024-10-20 08:40:00,18.1,1011.6,92.0,,22.1,,,193.0,,0.0,77.0,0.0
2024-10-20 08:45:00,17.2,1011.8,95.0,,18.4,,,228.0,,5.2,,
2024-10-20 08:50:00,18.2,1011.8,92.0,,19.7,,,199.0,,0.0,244.0,1.0
2024-10-20 09:00:00,17.375,1012.125,94.75,5400.0,28.099999999999998,59.4,75.6,207.75,1.225,1.8,179.0,1.0
2024-10-20 09:10:00,18.7,1011.9,90.0,,20.6,,,197.0,,0.0,216.0,1.0
2024-10-20 09:15:00,17.2,1011.8,95.0,,21.0,,,220.0,,0.8,,
2024-10-20 09:20:00,18.6,1011.9,90.0,,22.1,,,197.0,,0.0,195.0,1.1
2024-10-20 09:30:00,17.85,1012.05,93.0,,23.35,,,209.5,,0.0,155.0,1.0
2024-10-20 09:40:00,18.3,1012.0,92.0,,25.2,,,193.0,,0.0,200.0,1.2
2024-10-20 09:45:00,17.3,1012.3,95.0,,22.9,,,227.0,,0.0,,
2024-10-20 09:50:00,18.4,1012.0,92.0,,24.6,,,192.0,,0.0,302.0,1.6
